smiles,Ki,Kd,IC50
CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12, 7.5,,
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12, 3.4,,
CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12, 0.72,,
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 10,,
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 0.13,,
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 0.09,,
OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 0.24,,
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 2.6,,
OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 0.92,,
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 3.2,,
OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 14,,
OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 12,,
OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 4.8,,
CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 3.2,,
CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 45,,
CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 8.8,,
CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 7.4,,
CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 8.4,,
CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 40,,
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1, 3.2,,
Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1, 1.9,,
Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1, 5.4,,
[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1, 0.74,,
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1, 4.9,,
OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 9.2,,
OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 1.2,,
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 7.1,,
Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1, 0.51,,
Brc1cccc(Nc2ncnc3cc(NCCc4cnc[nH]4)ncc23)c1, 0.91,,
O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 1.5,,
O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 0.61,,
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 0.28,,
CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 16,,
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1, 1.4,,
CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1, 1.4,,
Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1, 5.4,,
Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1, 9.3,,
Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1, 5.6,,
Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1, 3.5,,
Cc1cccc(Nc2ncnc3cc(NCCc4cnc[nH]4)ncc23)c1, 7.2,,
Clc1ncc2ncnc(Nc3ccccc3)c2n1, 2550,,
CNc1ncc2ncnc(Nc3ccccc3)c2n1, 13,,
Clc1ncc2ncnc(Nc3cccc(Br)c3)c2n1, 82,,
Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1, 1.5,,
CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1, 0.76,,
CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1, 0.95,,
COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1, 3.8,,
CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1, 35,,
Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1, 0.81,,
Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1, 2.9,,
Brc1cccc(Nc2ncnc3cnc(NCCc4cnc[nH]4)nc23)c1, 0.25,,
Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1, 2.3,,
Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1, 380,,
Cc1cccc(Nc2ncnc3cnc(N)nc23)c1, 17,,
CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1, 4.3,,
Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1, 4.0,,
Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1, 2.3,,
Cc1cccc(Nc2ncnc3cnc(NCCc4cnc[nH]4)nc23)c1, 3.0,,
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.13,,
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.008,,
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.006,,
OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.19,,
CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.22,,
OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.18,,
CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.56,,
CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 1.1,,
CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 1.2,,
CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 1.8,,
CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 4.6,,
CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 1.7,,
CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 8.1,,
Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1, 0.65,,
Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1, 1.0,,
CN1CCN(CCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1, 3.9,,
OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.93,,
OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.35,,
Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1, 1.5,,
Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1, 1.2,,
Brc1cccc(Nc2ncnc3cnc(NCCc4cnc[nH]4)cc23)c1, 0.78,,
Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1, 1.7,,
CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1, 6.4,,
O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.28,,
CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.44,,
O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.27,,
CNc1cc2c(Nc3ccccc3)ncnc2cn1, 9,,
CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1, 0.19,,
CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1, 1.1,,
Cc1cccc(Nc2ncnc3cnc(N)cc23)c1, 3.1,,
CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1, 0.45,,
Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1, 2.8,,
Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1, 1.5,,
Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1, 1.8,,
Cc1cccc(Nc2ncnc3cnc(NCCc4cnc[nH]4)cc23)c1, 1.3,,
Cc1nc(Nc2cccc(Br)c2)c2cc(NCCN3CCOCC3)ncc2n1, 117,,
Cc1cccc(Nc2cc(NCCO)ncn2)c1, 1,,
Clc1cccc(Nc2ncnc3ccccc23)c1, 23,,
Brc1cccc(Nc2ncnc3ccsc23)c1, 11,,
Brc1cccc(Nc2ncnc3sccc23)c1, 35,,
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1, 0.008,,
Brc1cccc(Nc2ncnc3cc4nc[nH]c4cc23)c1, 0.008,,
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1, 0.39,,
Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1, 0.44,,
Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1, 29,,
Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1, 1.24,,
Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1, 272,,
c1ccc(Nc2ncnc3c2[nH]c2ccccc23)cc1, 2110,,
Brc1cccc(Nc2ncnc3c2[nH]c2ccccc23)c1, 72,,
Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21, 132,,
c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1, 460,,
C[C@@H](Nc1ncnc2c1[nH]c1ccccc12)c1ccccc1, 419,,
C[C@H](Nc1ncnc2c1[nH]c1ccccc12)c1ccccc1,>100000,,
c1ccc2c(c1)[nH]c1c(NC3CCCCC3)ncnc12,>100000,,
CN(C)CCNc1ncnc2c1[nH]c1ccccc12,>100000,,
CN(C)CCNc1ncnc2[nH]c3ccccc3c12,>10000,,
c1ccc(Nc2ncnc3[nH]c4ccccc4c23)cc1, 264,,
Brc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1, 31,,
Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21, 742,,
CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21, 4100,,
Cc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,>10000,,
Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12, 147,,
COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1, 1.2,,
CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21, 4270,,
c1ccc(CNc2ncnc3c2sc2ccccc23)cc1, 191,,
C[C@@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1, 538,,
Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1, 1.8,,
O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1, 58,,
Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1, 11,,
O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1, 460,,
O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1, 12.3,,
Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1, 9.4,,
Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1, 2.1,,
Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1, 47,,
Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1, 0.27,,
O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12, 48,,
Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12, 0.47,,
Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F, 1.0,,
CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F, 7.9,,
COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12, 80,,
CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1, 1.1,,
CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1, 19.8,,
COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12, 12.6,,
O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12, 158,,
Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12, 2.7,,
COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12, 20,,
COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC, 444,,
Clc1cccc(Nc2ncnc3c2sc2ncccc23)c1,>1000,,
Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1, 732,,
Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1, 40,,
Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1, 740,,
O=C(O)CC1C(=S)Nc2ccccc21, 14900,,
CN1C(=S)C(CC(=O)O)c2ccccc21,>100000,,
COC(=O)CC1C(=S)Nc2ccccc21, 100000,,
COC(=O)CC1C(=S)N(C)c2ccccc21,>100000,,
O=C(O)CCC1C(=S)Nc2ccccc21, 1620,,
CN1C(=S)C(CCC(=O)O)c2ccccc21, 6700,,
COC(=O)CCC1C(=S)Nc2ccccc21,>100000,,
COC(=O)CCC1C(=S)N(C)c2ccccc21,>100000,,
O=C(O)CCCC1C(=S)Nc2ccccc21, 6700,,
CN1C(=S)C(CCCC(=O)O)c2ccccc21,>100000,,
COC(=O)CCCC1C(=S)Nc2ccccc21,>100000,,
COC(=O)CCCC1C(=S)N(C)c2ccccc21,>100000,,
O=C(O)CCC1(CCC(=O)O)C(=S)Nc2ccccc21,>100000,,
COC(=O)CCC1(CCC(=O)OC)C(=S)Nc2ccccc21,>100000,,
COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,>100000,,
O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12, 10200,,
Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21, 53000,,
O=CN/C=C/c1cc(O)ccc1O, 2000,,
COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12, 18000,,
COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12, 33000,,
COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,>100000,,
O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12, 9300,,
COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12, 35000,,
O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12, 4200,,
Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21, 3100,,
COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12, 21000,,
COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,>100000,,
Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1, 8400,,
Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1, 2900,,
Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12, 1500,,
O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12, 18000,,
Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21, 8300,,
COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,>100000,,
COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,>100000,,
O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1, 38000,,
N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12, 32000,,
O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12, 4800,,
COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12, 21000,,
N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c2ccccc12, 47000,,
O=[N+]([O-])CCc1c(SSc2[nH]c3ccccc3c2CC[N+](=O)[O-])[nH]c2ccccc12, 89000,,
NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12, 16000,,
CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12, 9400,,
CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12, 68000,,
CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12, 12000,,
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1, 25000,,
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1, 850,,
COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1, 44000,,
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1, 7400,,
COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)c(O)c3)[nH]c3ccccc23)cc1O, 100000,,
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)c(O)c2)[nH]c2ccccc12)NCc1ccc(C(=O)O)c(O)c1, 8500,,
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCCc2ccccc2)[nH]c2ccccc12)NCCc1ccccc1, 24000,,
CC(=O)NC(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1, 51000,,
O=C(NCc1ccccc1)C(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,>100000,,
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1, 7600,,
CC(=O)OC(Cc1c(SSc2[nH]c3ccccc3c2CC(OC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1, 28000,,
O=C(NCc1ccccc1)C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(O)C(=O)NCc2ccccc2)[nH]c2ccccc12, 14000,,
O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1, 100000,,
O=C(CC1C(=S)Nc2ccccc21)NCc1ccccc1, 100000,,
NC(=O)CCC1C(=S)Nc2ccccc21, 22000,,
O=C(CCC1C(=S)Nc2ccccc21)NCc1ccccc1, 100000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21, 10000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21, 100000,,
Cc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(C)cccc3n1C)n2C,>100000  ,,
COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,>100000  ,,
CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C, 20000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(F)ccc21,>100000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21, 4300,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21, 11400,,
Cc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(C)ccc3n1C)n2C,>100000  ,,
COc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC)ccc3n1C)n2C,>100000  ,,
CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C, 5300,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21, 40500,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C(F)(F)F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C(F)(F)F)ccc21,>100000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21, 54100  ,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21, 5000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(Cl)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(Cl)cc21,>100000,,
Cc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(C)cc4n3C)n(C)c2c1,>100000,,
COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1, 3600,,
CC(=O)Oc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC(C)=O)cc4n3C)n(C)c2c1,>100000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21, 44000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(Cl)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(Cl)c21,>100000,,
Cc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(C)c4n3C)n(C)c12,>100000,,
COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12, 6500,,
CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12, 9900,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21, 100000,,
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21, 22300,,
CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21, 1000,,
CN1C(=S)C(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,>100000,,
CN1C(=S)C(C(=O)Nc2ccccc2)c2cccnc21,>100000,,
CN1C(=S)C(C)(C(=O)Nc2ccccc2)c2ccccc21,>100000,,
CSc1c(C(=O)Nc2ccccc2)c2ccccc2n1C,>100000,,
Cn1c(SSc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,>100000,,
Cn1c(SSCc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,>100000,,
N#CC(C#N)=Cc1cccnc1, 225000,,
N#CC(C#N)=Cc1ccc(S(=O)(=O)[O-])o1,>250000,,
CC(=O)Nc1ccc(C=C(C#N)C#N)cc1,>325000,,
N#CC(C#N)=Cc1ncc[nH]1, 532000,,
CSc1ccc(C=C(C#N)C#N)cc1,>625000,,
COc1ccc(C=C(C#N)C#N)cc1F, 800000,,
N#CC(=Cc1ccc2[nH]ccc2c1)C(=N)C(C#N)C#N, 820000,,
N#CC(C#N)=Cc1ccco1,>1250000,,
N#CC(C#N)=Cc1ccc(C#N)cc1, 1400000,,
N#CC(C#N)=Cc1ccn[nH]1, 1480000,,
CS(=O)c1ccc(C=C(C#N)C#N)cc1, 1800000,,
N#CC(C#N)=Cc1ccc2[nH]ccc2c1, 2200000,,
N#CC(C#N)=Cc1ccc2c(c1)CCN2Cc1ccccc1,>2500000,,
N#CC(C#N)=C1CCc2cc(O)c(O)cc21, 500,,
N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21, 2500,,
N#CC(C#N)=C1CCc2c1ccc(O)c2O, 7000,,
N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21, 12500,,
CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21, 26000,,
N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21, 40000,,
COc1cc2c(cc1O)NC(=O)C2=C(C#N)C#N, 60000,,
N#CC(C#N)=C1C(=O)Nc2ccccc21,>250000,,
N#CC(C#N)=C1CCCc2c(O)cccc21, 1200000,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1, 370,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1, 560,,
Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1, 880,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1, 1300,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl, 1540,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1, 2300,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1, 3100,,
Cc1cc(C)c(C(=O)C(C#N)=Cc2ccc(O)c(O)c2)c(C)c1, 10700,,
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O, 10000,,
C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1, 400,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1, 700,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1, 700,,
C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1, 860,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1, 930,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl, 1100,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1, 1100,,
CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1, 1530,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1, 1600,,
